,ID,SPEED,FUNCL,LANES,AB_CAPACITY,BA_CAPACITY,COUNT,TIME,ALPHA,BETA,TYPE,IVTT,WalkTime,Existing,Connector
2691,3775,20.0,0,1,79992,79992,,0.33823878318071365,0.0,4.0,,0.06833106730923508,1.6911939159035683,,1
2692,3776,20.0,0,1,79992,79992,,0.32400597631931305,0.0,4.0,,0.06545575279178041,1.6200298815965652,,1
2693,3777,20.0,0,1,79992,79992,,0.12319109961390495,0.0,4.0,,0.02488709083109191,0.6159554980695248,,1
2694,3778,25.0,6,1,10400,10400,5140,0.2300736665725708,2.0,4.0,,0.2300736665725708,1.4379604160785675,1,
2695,3779,20.0,0,1,79992,79992,,0.236013762652874,0.0,4.0,,0.04767954801068162,1.18006881326437,,1
2696,3780,30.0,5,2,24000,24000,22400,0.18145324289798737,2.0,4.0,,0.18145324289798737,1.3608993217349052,1,
2697,3781,20.0,0,1,79992,79992,,0.2882969453930855,0.0,4.0,,0.05824180715011828,1.4414847269654274,,1
2698,3782,20.0,0,1,79992,79992,,0.7949669659137726,0.0,4.0,,0.16059938705328738,3.974834829568863,,1
2699,3783,20.0,0,1,79992,79992,,0.7104211002588272,0.0,4.0,,0.14351941419370245,3.552105501294136,,1
2700,3784,20.0,0,1,79992,79992,,0.5657844990491867,0.0,4.0,,0.11429989879781549,2.8289224952459335,,1
2701,3785,25.0,6,1,10400,10400,8800,0.31563234329223633,2.0,4.0,,0.31563234329223633,1.972702145576477,1,
2702,3786,20.0,0,1,79992,79992,,0.6886321306228638,0.0,4.0,,0.13911760214603308,3.443160653114319,,1
2703,3787,20.0,0,1,79992,79992,,0.3367580249905586,0.0,4.0,,0.06803192424051689,1.6837901249527931,,1
2704,3788,20.0,0,1,79992,79992,,0.35307855159044266,0.0,4.0,,0.07132900032130154,1.7653927579522133,,1
2705,3789,25.0,6,1,10400,10400,,0.5723582625389099,2.0,4.0,,0.5723582625389099,3.577239140868187,,
2706,3790,20.0,0,1,79992,79992,,0.42956654727458954,0.0,4.0,,0.08678112066153323,2.1478327363729477,,1
2707,3791,30.0,5,2,24000,24000,19700,0.18972189724445343,2.0,4.0,,0.18972189724445343,1.4229142293334007,1,
2708,3792,20.0,0,1,79992,79992,,0.64816814661026,0.0,4.0,,0.13094305992126465,3.2408407330513,,1
2709,3793,20.0,0,1,79992,79992,,0.32618511468172073,0.0,4.0,,0.06589598276398399,1.6309255734086037,,1
2710,3794,20.0,0,1,79992,79992,,0.8563104271888733,0.0,4.0,,0.17299200549270166,4.2815521359443665,,1
2711,3795,20.0,0,1,79992,79992,,0.6961901932954788,0.0,4.0,,0.14064448349403613,3.480950966477394,,1
2712,3796,20.0,0,1,79992,79992,,0.43762680888175964,0.0,4.0,,0.08840945633974942,2.188134044408798,,1
2713,3797,25.0,6,1,10400,10400,5410,0.5535790443420411,2.0,4.0,,0.553579044342041,3.4598690271377563,1,
2714,3798,20.0,0,1,79992,79992,,0.7025731354951859,0.0,4.0,,0.14193396676670422,3.5128656774759293,,1
2715,3799,20.0,0,1,79992,79992,,1.2152087688446045,0.0,4.0,,0.24549672097870798,6.0760438442230225,,1
2716,3800,20.0,0,1,79992,79992,,0.820448487997055,0.0,4.0,,0.16574716929233435,4.102242439985275,,1
2717,3801,25.0,6,1,10400,10400,5350,0.4897980093955994,2.0,4.0,,0.48979800939559937,3.061237558722496,1,
2718,3802,20.0,0,1,79992,79992,,1.0474953353404999,0.0,4.0,,0.21161521926070703,5.237476676702499,,1
2719,3803,20.0,0,1,79992,79992,,0.44734252989292145,0.0,4.0,,0.09037222826119626,2.2367126494646072,,1
2720,3804,20.0,0,1,79992,79992,,0.6687301844358444,0.0,4.0,,0.13509700695673624,3.343650922179222,,1
2721,3805,30.0,4,2,26400,26400,14100,0.2551104724407196,1.5,4.0,,0.2551104724407196,1.913328543305397,1,
2722,3806,20.0,0,1,79992,79992,,0.22574738413095474,0.0,4.0,,0.045605532147667625,1.1287369206547737,,1
2723,3807,25.0,6,1,10400,10400,,0.6242008924484252,2.0,4.0,,0.6242008924484252,3.901255577802658,,
2724,3808,20.0,0,1,79992,79992,,0.2444799542427063,0.0,4.0,,0.049389889746001274,1.2223997712135315,,1
2725,3809,25.0,6,1,10400,10400,5350,0.550421941280365,2.0,4.0,,0.550421941280365,3.440137133002281,1,
2726,3810,20.0,0,1,79992,79992,,0.07189450599253178,0.0,4.0,,0.014524142624753895,0.3594725299626589,,1
2727,3811,30.0,5,2,24000,24000,21310,0.14911708235740662,2.0,4.0,,0.14911708235740662,1.1183781176805496,1,
2728,3812,20.0,0,1,79992,79992,,0.357650488615036,0.0,4.0,,0.07225262396263354,1.78825244307518,,1
2729,3813,20.0,0,1,79992,79992,,0.21547262370586395,0.0,4.0,,0.04352982297088161,1.0773631185293198,,1
2730,3814,35.0,2,1,12000,12000,,0.2269214221409389,3.0,4.0,RAMP,0.22692142214093888,1.9855624437332153,1,
2731,3815,20.0,0,1,79992,79992,,0.45716147124767303,0.0,4.0,,0.09235585277730768,2.285807356238365,,1
2732,3816,20.0,0,1,79992,79992,,0.32713939994573593,0.0,4.0,,0.06608876766580524,1.6356969997286797,,1
2733,3817,30.0,5,2,24000,24000,,0.582186758518219,2.0,4.0,,0.582186758518219,4.3664006888866425,,
2734,3818,20.0,0,1,79992,79992,,0.3224780336022377,0.0,4.0,,0.06514707749540155,1.6123901680111885,,1
2735,3819,20.0,0,1,79992,79992,,0.4725882411003113,0.0,4.0,,0.09547237193945682,2.3629412055015564,,1
2736,3820,20.0,0,1,79992,79992,,0.8691839575767517,0.0,4.0,,0.17559271870237408,4.3459197878837585,,1
2737,3821,20.0,0,1,79992,79992,,0.9836737811565399,0.0,4.0,,0.19872197599122018,4.9183689057827,,1
2738,3822,20.0,0,1,79992,79992,,0.6849876791238785,0.0,4.0,,0.13838134931795526,3.4249383956193924,,1
2739,3823,20.0,0,1,79992,79992,,0.4294118285179138,0.0,4.0,,0.0867498643470533,2.147059142589569,,1
2740,3824,20.0,0,1,79992,79992,,0.6888670027256012,0.0,4.0,,0.139165051055677,3.444335013628006,,1
2741,3825,20.0,0,1,79992,79992,,0.4129377007484436,0.0,4.0,,0.0834217577269583,2.064688503742218,,1
2742,3826,20.0,0,1,79992,79992,,0.3340913727879524,0.0,4.0,,0.06749320662382877,1.6704568639397621,,1
2743,3827,20.0,0,1,79992,79992,,0.8881992995738983,0.0,4.0,,0.17943420193412088,4.440996497869492,,1
2744,3828,25.0,6,1,10400,10400,,0.1967120110988617,2.0,4.0,,0.1967120110988617,1.2294500693678856,,
2745,3829,20.0,0,1,79992,79992,,0.5502342581748962,0.0,4.0,,0.11115843599492853,2.751171290874481,,1
2746,3830,25.0,6,1,10400,10400,,0.6639582395553588,2.0,4.0,,0.6639582395553589,4.149738997220993,,
2747,3831,20.0,0,1,79992,79992,,0.22982054203748703,0.0,4.0,,0.04642839233080546,1.1491027101874352,,1
2748,3832,20.0,0,1,79992,79992,,1.0005487203598022,0.0,4.0,,0.20213105461814188,5.002743601799011,,1
2749,3833,30.0,5,2,24000,24000,15750,0.2411428838968277,2.0,4.0,,0.2411428838968277,1.8085716292262077,1,
2750,3834,20.0,0,1,79992,79992,,0.8453237414360046,0.0,4.0,,0.17077247301737467,4.226618707180023,,1
2751,3835,25.0,6,1,10400,10400,,0.315814483165741,2.0,4.0,,0.31581448316574096,1.973840519785881,,
2752,3836,25.0,6,1,10400,10400,,0.5269855499267578,2.0,4.0,,0.5269855499267578,3.2936596870422363,,
2753,3837,20.0,0,1,79992,79992,,0.43418772518634796,0.0,4.0,,0.08771469195683797,2.17093862593174,,1
2754,3838,25.0,6,1,10400,10400,,0.4944546103477478,2.0,4.0,,0.4944546103477478,3.0903413146734238,,
2755,3839,20.0,0,1,79992,79992,,0.6242430657148361,0.0,4.0,,0.12610971024542145,3.1212153285741806,,1
2756,3840,25.0,6,1,10400,10400,,0.3779302954673767,2.0,4.0,,0.3779302954673767,2.3620643466711044,,
2757,3841,20.0,0,1,79992,79992,,0.8226693570613861,0.0,4.0,,0.16619582970937094,4.1133467853069305,,1
2758,3842,20.0,0,1,79992,79992,,0.47184325754642487,0.0,4.0,,0.09532187021139896,2.3592162877321243,,1
2759,3843,20.0,0,1,79992,79992,,0.21734464913606644,0.0,4.0,,0.043908009926478066,1.0867232456803322,,1
2760,3844,20.0,0,1,79992,79992,,0.9254172742366791,0.0,4.0,,0.1869529846942786,4.627086371183395,,1
2761,3845,20.0,0,1,79992,79992,,0.6964057087898254,0.0,4.0,,0.14068802197774252,3.482028543949127,,1
2762,3846,20.0,0,1,79992,79992,,0.6500550806522369,0.0,4.0,,0.13132425871762363,3.2502754032611847,,1
2763,3847,25.0,6,1,10400,10400,,0.8970619440078735,2.0,4.0,,0.8970619440078735,5.60663715004921,,
2764,3848,25.0,6,1,10400,10400,,0.5013189911842346,2.0,4.0,,0.5013189911842346,3.1332436949014664,,
2765,3849,25.0,6,1,10400,10400,,0.47579637765884397,2.0,4.0,,0.47579637765884397,2.973727360367775,,
2766,3850,20.0,0,1,79992,79992,,0.9734686017036438,0.0,4.0,,0.19666032357649368,4.867343008518219,,1
2767,3851,25.0,6,1,10400,10400,,0.6160121440887452,2.0,4.0,,0.6160121440887452,3.850075900554657,,
2768,3852,20.0,0,1,79992,79992,,0.060850840061903,0.0,4.0,,0.012293099002404646,0.304254200309515,,1
2769,3853,20.0,0,1,79992,79992,,1.0548238456249237,0.0,4.0,,0.21309572638887347,5.2741192281246185,,1
2770,3854,20.0,0,1,79992,79992,,0.36989593505859375,0.0,4.0,,0.07472645152698863,1.8494796752929688,,1
2771,3855,20.0,0,1,79992,79992,,0.700875386595726,0.0,4.0,,0.14159098719105576,3.50437693297863,,1
2772,3856,20.0,0,1,79992,79992,,0.6644373536109924,0.0,4.0,,0.1342297684062611,3.322186768054962,,1
2773,3857,20.0,0,1,79992,79992,,1.1962023675441742,0.0,4.0,,0.24165704394831802,5.981011837720871,,1
2774,3858,20.0,0,1,79992,79992,,0.29237890988588333,0.0,4.0,,0.05906644644159259,1.4618945494294167,,1
2775,3859,20.0,0,1,79992,79992,,0.4661766439676285,0.0,4.0,,0.0941770997914401,2.3308832198381424,,1
2776,3860,25.0,6,1,10400,10400,3470,0.47533546686172484,2.0,4.0,,0.47533546686172484,2.9708466678857803,1,
2777,3861,20.0,0,1,79992,79992,,0.6776928305625916,0.0,4.0,,0.13690764253789728,3.3884641528129578,,1
2778,3862,25.0,6,1,10400,10400,,0.38509182929992675,2.0,4.0,,0.38509182929992675,2.4068239331245422,,
2779,3863,20.0,0,1,79992,79992,,0.3838423937559128,0.0,4.0,,0.07754391793048743,1.919211968779564,,1
2780,3864,20.0,0,1,79992,79992,,0.2679852470755577,0.0,4.0,,0.054138433752637924,1.3399262353777885,,1
2781,3865,20.0,0,1,79992,79992,,1.2150134146213531,0.0,4.0,,0.24545725547906125,6.075067073106766,,1
2782,3866,25.0,6,1,10400,10400,,0.33490766286849977,2.0,4.0,,0.33490766286849977,2.0931728929281235,,
2783,3867,20.0,0,1,79992,79992,,1.197545975446701,0.0,4.0,,0.24192847988822244,5.987729877233505,,1
2784,3868,20.0,0,1,79992,79992,,0.29634779691696167,0.0,4.0,,0.059868241801406395,1.4817389845848083,,1
2785,3869,20.0,0,1,79992,79992,,0.8752179443836212,0.0,4.0,,0.17681170593608508,4.376089721918106,,1
2786,3870,20.0,0,1,79992,79992,,0.8885974287986755,0.0,4.0,,0.17951463208054053,4.442987143993378,,1
2787,3871,25.0,6,1,10400,10400,600,0.3425440192222595,2.0,4.0,,0.3425440192222595,2.140900120139122,1,
2788,3872,20.0,0,1,79992,79992,,0.21437926590442657,0.0,4.0,,0.043308942606954864,1.0718963295221329,,1
2789,3873,20.0,0,1,79992,79992,,0.5087909996509552,0.0,4.0,,0.10278606053554651,2.543954998254776,,1
2790,3874,20.0,0,1,79992,79992,,0.32776665687561035,0.0,4.0,,0.06621548623749704,1.6388332843780518,,1
2791,3875,20.0,0,1,79992,79992,,0.6854770928621292,0.0,4.0,,0.13848022078022812,3.427385464310646,,1
2792,3876,20.0,0,1,79992,79992,,0.6367080062627792,0.0,4.0,,0.1286278800530867,3.183540031313896,,1
2793,3877,30.0,4,2,26400,26400,47000,0.3017667233943939,1.5,4.0,,0.3017667233943939,2.2632504254579544,1,
2794,3878,20.0,0,1,79992,79992,,1.022000402212143,0.0,4.0,,0.20646472771962485,5.110002011060715,,1
2795,3879,25.0,6,1,10400,10400,180,0.39128658771514896,2.0,4.0,,0.3912865877151489,2.445541173219681,1,
2796,3880,20.0,0,1,79992,79992,,0.7043056190013885,0.0,4.0,,0.14228396343462396,3.5215280950069427,,1
2797,3881,20.0,0,1,79992,79992,,1.0365445017814636,0.0,4.0,,0.20940292965282092,5.182722508907318,,1
2798,3882,20.0,0,1,79992,79992,,0.7283237278461456,0.0,4.0,,0.14713610663558496,3.641618639230728,,1
2799,3883,20.0,0,1,79992,79992,,1.0327980816364288,0.0,4.0,,0.20864607709826846,5.163990408182144,,1
2800,3884,30.0,4,2,26400,26400,5200,0.284988671541214,1.5,4.0,,0.284988671541214,2.137415036559105,1,
2801,3885,20.0,0,1,79992,79992,,1.0559217631816864,0.0,4.0,,0.2133175279154922,5.279608815908432,,1
2802,3886,20.0,0,1,79992,79992,,0.23520746827125547,0.0,4.0,,0.04751666025681929,1.1760373413562775,,1
2803,3887,20.0,0,1,79992,79992,,0.8160017430782318,0.0,4.0,,0.16484883698550137,4.080008715391159,,1
2804,3888,20.0,0,1,79992,79992,,0.5412705391645432,0.0,4.0,,0.10934758366960468,2.7063526958227158,,1
2805,3889,20.0,0,1,79992,79992,,0.8342420160770416,0.0,4.0,,0.16853374062162457,4.171210080385208,,1
2806,3890,20.0,0,1,79992,79992,,0.6527170389890671,0.0,4.0,,0.1318620280785994,3.2635851949453354,,1
2807,3891,20.0,0,1,79992,79992,,0.5918043404817581,0.0,4.0,,0.11955643242055719,2.9590217024087906,,1
2808,3892,20.0,0,1,79992,79992,,1.1017970144748688,0.0,4.0,,0.22258525544946844,5.508985072374344,,1
2809,3893,20.0,0,1,79992,79992,,1.0360681414604187,0.0,4.0,,0.20930669524452902,5.1803407073020935,,1
2810,3894,20.0,0,1,79992,79992,,1.848624050617218,0.0,4.0,,0.37345940416509454,9.24312025308609,,1
2811,3895,20.0,0,1,79992,79992,,1.2523599565029144,0.0,4.0,,0.25300201141473017,6.261799782514572,,1
2812,3896,30.0,5,2,24000,24000,,1.2399709224700928,2.0,4.0,,1.2399709224700928,9.299781918525696,,
2813,3897,20.0,0,1,79992,79992,,0.9600545167922974,0.0,4.0,,0.19395040743278735,4.800272583961487,,1
2814,3898,20.0,0,1,79992,79992,,2.9382612705230713,0.0,4.0,,0.5935881354592063,14.691306352615356,,1
2815,3899,30.0,5,2,24000,24000,1550,0.9047300219535828,2.0,4.0,,0.9047300219535828,6.785475164651871,1,
2816,3900,20.0,0,1,79992,79992,,0.17106422781944275,0.0,4.0,,0.03455842986251369,0.8553211390972137,,1
2817,3901,20.0,0,1,79992,79992,,1.9058085680007932,0.0,4.0,,0.38501183191935223,9.529042840003967,,1
2818,3902,30.0,5,2,24000,24000,7090,0.26995575428009033,2.0,4.0,,0.26995575428009033,2.0246681571006775,1,
2819,3903,20.0,0,1,79992,79992,,2.343096077442169,0.0,4.0,,0.4733527429176099,11.715480387210846,,1
2820,3904,30.0,5,2,24000,24000,6400,1.5501145124435425,2.0,4.0,,1.5501145124435425,11.625858843326569,1,
2821,3905,20.0,0,1,79992,79992,,2.5416473150253296,0.0,4.0,,0.5134641040455211,12.708236575126648,,1
2822,3906,20.0,0,1,79992,79992,,0.729576900601387,0.0,4.0,,0.14738927284876505,3.647884503006935,,1
2823,3907,30.0,5,2,24000,24000,5300,0.4332057535648346,2.0,4.0,,0.4332057535648346,3.2490431517362595,1,
2824,3908,20.0,0,1,79992,79992,,0.6928377896547318,0.0,4.0,,0.13996723023327914,3.4641889482736588,,1
2825,3909,20.0,0,1,79992,79992,,0.8566465079784393,0.0,4.0,,0.17305990060170492,4.283232539892197,,1
2826,3910,20.0,0,1,79992,79992,,1.2805017828941345,0.0,4.0,,0.25868722886750195,6.402508914470673,,1
2827,3911,20.0,0,1,79992,79992,,1.7129722237586975,0.0,4.0,,0.34605499469872675,8.564861118793488,,1
2828,3912,20.0,0,1,79992,79992,,1.6415208578109741,0.0,4.0,,0.3316203753153483,8.20760428905487,,1
2829,3913,20.0,0,1,79992,79992,,1.5120105743408203,0.0,4.0,,0.3054566816850142,7.560052871704102,,1
2830,3914,20.0,0,1,79992,79992,,1.5914912223815918,0.0,4.0,,0.3215133782589074,7.957456111907959,,1
2831,3915,20.0,0,1,79992,79992,,1.4213769435882568,0.0,4.0,,0.28714685729055694,7.106884717941284,,1
2832,3916,20.0,0,1,79992,79992,,1.5021253824234009,0.0,4.0,,0.30345967321684864,7.510626912117004,,1
2833,3917,30.0,5,2,24000,24000,15200,0.12175345420837401,2.0,4.0,,0.12175345420837402,0.9131509065628052,1,
2834,3918,25.0,6,1,10400,10400,2900,0.22219945192337037,2.0,4.0,,0.22219945192337037,1.3887465745210648,1,
2835,3919,25.0,6,1,10400,10400,,0.5030760169029236,2.0,4.0,,0.5030760169029236,3.1442251056432724,,
2836,3920,25.0,6,1,10400,10400,,0.35576859712600706,2.0,4.0,,0.35576859712600706,2.2235537320375443,,
2837,3921,20.0,0,1,79992,79992,,0.5106719434261322,0.0,4.0,,0.1031660491769964,2.553359717130661,,1
2838,3922,20.0,0,1,79992,79992,,0.673987939953804,0.0,4.0,,0.13615917978864728,3.36993969976902,,1
2839,3923,25.0,6,1,10400,10400,,0.35819660425186156,2.0,4.0,,0.35819660425186156,2.238728776574135,,
2840,3924,20.0,0,1,79992,79992,,0.6289762705564499,0.0,4.0,,0.12706591324372726,3.1448813527822495,,1
2841,3925,20.0,0,1,79992,79992,,0.5753197968006134,0.0,4.0,,0.1162262215758815,2.876598984003067,,1
2842,3926,20.0,0,1,79992,79992,,0.2754025384783745,0.0,4.0,,0.05563687646027767,1.3770126923918724,,1
2843,3927,20.0,0,1,79992,79992,,0.46667566895484924,0.0,4.0,,0.09427791292017157,2.333378344774246,,1
2844,3928,20.0,0,1,79992,79992,,0.6551501154899597,0.0,4.0,,0.13235355868484033,3.2757505774497986,,1
2845,3929,20.0,0,1,79992,79992,,0.5058479011058807,0.0,4.0,,0.1021914951729052,2.5292395055294037,,1
2846,3930,20.0,0,1,79992,79992,,0.2699642479419708,0.0,4.0,,0.054538231907468857,1.3498212397098541,,1
2847,3931,20.0,0,1,79992,79992,,0.29824022948741913,0.0,4.0,,0.06025055141159982,1.4912011474370956,,1
2848,3932,20.0,0,1,79992,79992,,0.13572349771857262,0.0,4.0,,0.02741888842799447,0.6786174885928631,,1
2849,3933,20.0,0,1,79992,79992,,0.5333148390054703,0.0,4.0,,0.10774037151625662,2.6665741950273514,,1
2850,3934,20.0,0,1,79992,79992,,0.6347942501306534,0.0,4.0,,0.12824126265265726,3.173971250653267,,1
2851,3935,20.0,0,1,79992,79992,,0.13654087856411934,0.0,4.0,,0.02758401587153926,0.6827043928205967,,1
2852,3936,20.0,0,1,79992,79992,,0.24401816725730896,0.0,4.0,,0.049296599445921005,1.2200908362865448,,1
2853,3937,20.0,0,1,79992,79992,,0.35378091037273407,0.0,4.0,,0.07147089098439072,1.7689045518636703,,1
2854,3938,25.0,6,1,10400,10400,1850,0.2963501214981079,2.0,4.0,,0.2963501214981079,1.8521882593631744,1,
2855,3939,20.0,0,1,79992,79992,,0.8824026882648468,0.0,4.0,,0.1782631693464337,4.412013441324234,,1
2856,3940,20.0,0,1,79992,79992,,0.698619470000267,0.0,4.0,,0.1411352464647004,3.493097350001335,,1
2857,3941,20.0,0,1,79992,79992,,0.42494724690914154,0.0,4.0,,0.08584792866851344,2.1247362345457077,,1
2858,3942,30.0,5,2,24000,24000,19560,0.1013469323515892,2.0,4.0,,0.1013469323515892,0.760101992636919,1,
2859,3943,20.0,0,1,79992,79992,,0.7389518469572067,0.0,4.0,,0.1492832014054963,3.6947592347860336,,1
2860,3944,20.0,0,1,79992,79992,,0.8371769785881042,0.0,4.0,,0.16912666234103116,4.185884892940521,,1
2861,3945,25.0,3,1,12800,12800,,0.5514052391052245,2.0,4.0,SERVICE ROAD,0.5514052391052247,3.446282744407654,1,
2862,3946,20.0,0,1,79992,79992,,0.18881942331790924,0.0,4.0,,0.03814533804402207,0.9440971165895462,,1
2863,3947,20.0,0,1,79992,79992,,0.20488940924406052,0.0,4.0,,0.04139179984728495,1.0244470462203026,,1
2864,3948,20.0,0,1,79992,79992,,0.6749247908592224,0.0,4.0,,0.13634844259782272,3.374623954296112,,1
2865,3949,35.0,2,1,12000,12000,,0.32312301227024626,3.0,4.0,RAMP,0.32312301227024626,2.8273263573646545,1,
2866,3950,20.0,0,1,79992,79992,,0.8553137183189392,0.0,4.0,,0.17279065016544226,4.276568591594696,,1
2867,3951,20.0,0,1,79992,79992,,0.6713186055421829,0.0,4.0,,0.1356199203115521,3.3565930277109146,,1
2868,3952,20.0,0,1,79992,79992,,0.49867571890354156,0.0,4.0,,0.10074256947546294,2.493378594517708,,1
2869,3953,20.0,0,1,79992,79992,,0.26435208320617676,0.0,4.0,,0.05340446125377308,1.3217604160308838,,1
2870,3954,20.0,0,1,79992,79992,,0.41197215020656586,0.0,4.0,,0.08322669701142744,2.0598607510328293,,1
2871,3955,20.0,0,1,79992,79992,,0.5649421513080597,0.0,4.0,,0.11412972753698175,2.8247107565402985,,1
2872,3956,20.0,0,1,79992,79992,,0.4215749502182007,0.0,4.0,,0.08516665660973752,2.1078747510910034,,1
2873,3957,20.0,0,1,79992,79992,,0.5700285136699677,0.0,4.0,,0.11515727548888235,2.8501425683498383,,1
2874,3958,30.0,5,2,24000,24000,,0.3695736229419708,2.0,4.0,,0.3695736229419708,2.771802172064781,,
2875,3959,20.0,0,1,79992,79992,,0.15546104684472084,0.0,4.0,,0.03140627208984259,0.7773052342236042,,1
2876,3960,20.0,0,1,79992,79992,,0.2899633124470711,0.0,4.0,,0.05857844695900426,1.4498165622353554,,1
2877,3961,25.0,6,1,10400,10400,200,0.17263517975807188,2.0,4.0,,0.1726351797580719,1.0789698734879494,1,
2878,3962,20.0,0,1,79992,79992,,0.5567100495100021,0.0,4.0,,0.1124666766686873,2.7835502475500107,,1
2879,3963,20.0,0,1,79992,79992,,0.21075595915317535,0.0,4.0,,0.04257696144508593,1.0537797957658768,,1
2880,3964,20.0,0,1,79992,79992,,0.06723822467029095,0.0,4.0,,0.013583479731371908,0.33619112335145473,,1
2881,3965,20.0,0,1,79992,79992,,0.3133801147341728,0.0,4.0,,0.06330911408771168,1.566900573670864,,1
2882,3966,20.0,0,1,79992,79992,,0.2083045095205307,0.0,4.0,,0.04208171909505671,1.0415225476026535,,1
2883,3967,25.0,6,1,10400,10400,2720,0.123204705119133,2.0,4.0,,0.12320470511913299,0.7700294069945812,1,
2884,3968,20.0,0,1,79992,79992,,0.04869159869849682,0.0,4.0,,0.009836686605756933,0.2434579934924841,,1
2885,3969,20.0,0,1,79992,79992,,0.2421334683895111,0.0,4.0,,0.04891585219990124,1.2106673419475555,,1
2886,3970,20.0,0,1,79992,79992,,0.3043307214975357,0.0,4.0,,0.061480953837886,1.5216536074876785,,1
2887,3971,20.0,0,1,79992,79992,,0.25045640766620636,0.0,4.0,,0.05059725407398108,1.2522820383310318,,
2888,3972,20.0,0,1,79992,79992,,0.2131573185324669,0.0,4.0,,0.04306208455201351,1.0657865926623344,,
2889,3973,30.0,5,2,24000,24000,,0.0779697448015213,2.0,4.0,,0.0779697448015213,0.5847730860114098,,
2890,3974,30.0,5,2,24000,24000,,0.07531457394361496,2.0,4.0,,0.07531457394361496,0.5648593045771122,,
2891,3975,30.0,5,2,24000,24000,,0.07548371702432632,2.0,4.0,,0.07548371702432632,0.5661278776824474,,
2892,3976,20.0,0,1,79992,79992,,0.2269832119345665,0.0,4.0,,0.045855194330215454,1.1349160596728325,,1
2893,3977,20.0,0,1,79992,79992,,0.2987627238035202,0.0,4.0,,0.06035610581889297,1.493813619017601,,1
2894,3978,25.0,3,1,12800,12800,,0.18173877596855165,2.0,4.0,Connector,0.18173877596855165,1.1358673498034477,1,
2895,3979,20.0,0,1,79992,79992,,0.1117388941347599,0.0,4.0,,0.022573513966618164,0.5586944706737995,,1
2896,3980,20.0,0,1,79992,79992,,0.30999065190553665,0.0,4.0,,0.06262437412233064,1.5499532595276833,,1
2897,3981,30.0,5,2,24000,24000,,0.0683010146021843,2.0,4.0,,0.0683010146021843,0.5122576095163822,,
2898,3982,20.0,0,1,79992,79992,,0.3963852971792221,0.0,4.0,,0.08007783781398427,1.9819264858961105,,1
2899,3983,20.0,0,1,79992,79992,,0.025642991065979004,0.0,4.0,,0.005180402235551314,0.12821495532989502,,1
2900,3984,20.0,0,1,79992,79992,,0.2091444879770279,0.0,4.0,,0.042251411712530884,1.0457224398851395,,1
2901,3985,20.0,0,1,79992,79992,,0.2399042621254921,0.0,4.0,,0.04846550750009941,1.1995213106274605,,1
2902,3986,20.0,0,1,79992,79992,,0.21425190567970276,0.0,4.0,,0.04328321326862682,1.0712595283985138,,1
2903,3987,20.0,0,1,79992,79992,,0.08443016745150089,0.0,4.0,,0.017056599485151695,0.42215083725750446,,1
2904,3988,20.0,0,1,79992,79992,,0.1229424476623535,0.0,4.0,,0.02483685811360677,0.6147122383117676,,1
2905,3989,30.0,5,2,24000,24000,11000,0.07101298868656158,2.0,4.0,,0.07101298868656158,0.5325974151492119,1,
2906,3990,20.0,0,1,79992,79992,,0.2034962698817253,0.0,4.0,,0.0411103575518637,1.0174813494086266,,1
2907,3991,25.0,6,1,10400,10400,8000,0.08586871325969696,2.0,4.0,,0.08586871325969696,0.536679457873106,1,
2908,3992,20.0,0,1,79992,79992,,0.22613480687141418,0.0,4.0,,0.04568379936796246,1.130674034357071,,1
2909,3993,20.0,0,1,79992,79992,,0.08056073449552059,0.0,4.0,,0.016274895857680927,0.40280367247760296,,1
2910,3994,20.0,0,1,79992,79992,,0.2267797887325287,0.0,4.0,,0.04581409873384418,1.1338989436626434,,1
2911,3995,25.0,6,1,10400,10400,3000,0.05043759495019913,2.0,4.0,,0.05043759495019913,0.31523496843874454,1,
2912,3996,20.0,0,1,79992,79992,,0.05243535898625851,0.0,4.0,,0.01059300181540576,0.26217679493129253,,1
2913,3997,20.0,0,1,79992,79992,,0.026822084560990334,0.0,4.0,,0.005418602941614209,0.13411042280495167,,1
2914,3998,20.0,0,1,79992,79992,,0.3108603358268738,0.0,4.0,,0.06280006784381288,1.554301679134369,,1
2915,3999,20.0,0,1,79992,79992,,0.2379751279950142,0.0,4.0,,0.0480757834333362,1.189875639975071,,1
2916,4000,20.0,0,1,79992,79992,,0.09577702358365059,0.0,4.0,,0.019348893653262745,0.47888511791825294,,1
2917,4001,20.0,0,1,79992,79992,,0.13347577303647995,0.0,4.0,,0.026964802633632313,0.6673788651823997,,1
2918,4002,30.0,5,2,24000,24000,4600,0.07166732102632523,2.0,4.0,,0.07166732102632523,0.5375049076974392,1,
2919,4003,20.0,0,1,79992,79992,,0.3042755797505379,0.0,4.0,,0.06146981409101775,1.5213778987526894,,1
2920,4004,20.0,0,1,79992,79992,,0.2051856368780136,0.0,4.0,,0.04145164381374012,1.025928184390068,,1
2921,4005,30.0,5,2,24000,24000,0,0.10333491861820221,2.0,4.0,Connector,0.10333491861820221,0.7750118896365166,1,
2922,4006,20.0,0,1,79992,79992,,0.04087688494473696,0.0,4.0,,0.008257956554492315,0.2043844247236848,,1
2923,4007,30.0,4,2,26400,26400,48000,0.05952397361397743,1.5,4.0,,0.05952397361397743,0.44642980210483074,1,
